tag,word
0,קמיה
1,אומר
1,הנהרגין
1,לנזירותו
2,רבי
0,חזא
1,ורשאי
0,דלא
0,סאבי
1,לבית
1,אחת
0,חזינן
0,דלא
0,קתני
0,אנא
1,ונסתפג
1,חייב
1,שידיר
0,דבי סדיא
1,הפר
1,כלי
2,עליה
0,איתתא
2,לו
0,מכדי
1,זקני
1,וגמלים
2,לך
1,וסביב
0,קבולי
0,לשוקא
0,עביד
1,הטבעת
2,על
1,יוסי
2,או
1,צרורות
2,ההוא
0,למידק
1,ויכסו
0,התם
1,בהיות
1,שנפלה
0,דעדיפא
2,אכל
0,רב
1,השנה
0,מילתיה
0,מגמע
2,בחזקת
2,עבדת
1,נטיעותיו
1,יהיה
1,כלי
1,ופתחו
2,כי
1,שהיו
1,עגלה
0,גברא
0,דידיה
1,סמא
1,לקח
0,איתמר
0,סיכתיה
1,במתנות
1,מצרים
1,אשר
0,שומא
0,תא
1,ברעתו
2,מן
1,יעלה
0,לרבא
1,בתוכו
0,קריא
1,קטן
0,התם
1,קרבן
0,ליה
1,מותרות
1,באחד
0,דירכה
1,ואת
0,ודחציה
2,חמש
0,דאיסורא
0,כיון
0,וקמא
1,נזיר
0,עסיקינן
1,פנו
0,חדא
0,עלוהי
1,טהורות
1,בן
1,חייב
1,ובלבד
1,הן
1,וזה
2,על
1,את
2,שקול
2,אין
1,לפיכך
0,יתירא
1,מושכר
1,שנואה
0,גב
1,להאיר
1,שמות
1,צאנך
2,לא
0,משכחת
0,דדחיל
1,וכמהו
0,מאי
2,לא
2,אמרו
0,עלייהו
0,בי דיני
0,הא
1,ואלכה
1,והודעת
1,מזרח
1,במקבות
1,את
0,דלא
2,לא
1,ויחלף
1,הלוקח
0,הכי
2,או
0,מאי
0,בכחשא
1,משה
1,הממעיט
1,למו
0,דלא
1,שלא
0,מר
0,מעיקרא
1,מהו
0,מיבעי
1,הכהנים
0,קימא
2,בני
0,ואם
1,בן
0,שערתא
0,דלמא
0,ורב
1,והנדות
0,רביעתא
1,קרשים
2,נפלה
0,פפונאי
1,איש
1,מעשה
1,ביד
1,אחד
1,ולשאול
0,שנא
1,סלת
0,ולטעמיך
2,לא
1,לזו
2,כי
0,דאישתפיך
2,או
1,נגזז
0,בריה
1,שיעורן
1,שלשה
0,משמיה
1,את
2,היא
2,רבי
1,לושי
2,ומברך
1,ואל
1,שהיו
2,לי
1,בא
0,והשתא
1,טומאה
0,לבריה
1,כנען
2,אמרו
2,ואלו
1,אם
0,מינה
2,על
0,ביניהו
0,הכא
0,דאמר
1,במקומו
0,תרי
1,עקיבא
1,בצאתו
2,מציל
1,היה
1,אזנה
1,בנו
0,נפקא
0,דידה
1,און
0,מברניש
0,בדיק
1,מערבה
0,הא
1,ישראל
0,דלא
0,רישא
2,כל
0,אמרי
1,ימאסו
1,בארץ
0,לכדתנא
0,אילימא
1,ויקדו
0,ורב
1,והקטנה
0,תימרין
2,פתח
0,למיזל
2,שבע
1,וטחן
1,בהם
0,דאמרי
0,דחזי
0,לישמעינן
1,מאות
1,אחת
1,ובא
1,בשרך
0,תיובתא
2,שמא
0,להו
0,קמיה
1,עובדי
0,מיא
1,יודוך
1,לפני
2,ולא
0,דאיכא
2,לא
0,תותי
1,האנכי
1,ורבי
2,לה
2,בידה
1,לעשות
1,ישמע
0,דאחזיקי
1,רע
0,מאן
2,למה
0,לגינאה
1,האשה
2,מרבה
0,ופלגא
1,טומאה
0,הכי
0,לית
1,הנתנין
1,והקלוסטרא
0,נימא
1,מכדך
1,תלם
0,דמיא
0,דרמא
1,ומדי
1,מקיזין
1,שלש
2,לא
1,עדים
1,עליו
2,מליח
1,מוטה
1,מטהר
0,דרבה
1,והאמום
2,הוא
0,רישקא
2,גמר
0,אמרי
0,ליה
1,שאיני
0,הוה
1,אלהיכם
2,לא
1,מפניהם
2,לה
0,אנא
1,כתובתה
1,בן
0,למימר
2,ושני
0,בקראיי
1,מאיר
0,ניסא
0,ומלי
0,דרבה
1,איש
1,במוקדשים
0,רב
1,בן
0,תרתי
0,הכי
0,עביד
0,ליה
1,כרת
1,כן
1,שיהא
0,קמיה
2,הוא
0,תרתי
0,מאי
0,קאמר
0,דכל
1,ויצא
0,עילויה
1,נמלך
1,אומרים
1,אתם
2,הוא
1,את
0,ואזלא
1,ושל
1,טלה
2,עליה
0,מר
1,עמד
0,סליקו
0,הוו
1,זה
1,להטביל
1,התמידים
0,מסלקינן
0,גב
1,היו
0,דאמר
0,להא
0,מר
1,הלילה
1,אשר
0,במאי
1,יודע
0,אית
1,ישראל
0,תניא
1,אומר
1,ושעיר
1,נטה
0,ליה
1,קשרים
0,רישא
0,פירקא
0,אלמא
1,מתוק
1,יהוה
0,דאמר
1,לאוכלן
2,נגע
1,את
1,ואשובה
2,ההוא
0,להו
1,שנים
2,או
1,תצר
0,בדיבורא
0,מילי
2,הוא
1,למחרת
1,אתה
1,ותהר
1,זהב
1,ללין
0,דידך
1,בתו
1,תלוי
2,לך
1,הפסולין
2,לו
0,ולשלח
0,דמי
1,הנאה
0,סאבי
0,פריס
0,מתני
1,עקיבא
1,תמורתה
0,להו
2,מן
1,צפונית
1,גדישו
2,לא
0,פועלי
2,היא
1,החיצונות
2,בין
0,למפרך
1,ואם
1,ישראל
2,לאו
0,דמי
0,הכי
0,חמרא
0,לבית שמאי
2,למחר
2,לא
0,להו
1,אתך
1,הבאר
1,נעלה
0,מטעמיה
1,יסירנה
1,תלויה
1,ביום
0,הכי
0,הא
0,דתימא
0,דאיסורא
1,משמרתי
1,טמא
1,היו
2,ולא
0,ליה
1,עליו
1,המשכב
0,השתא
2,לידי
1,מחיה
0,אשמעינן
0,שנא
2,לי
0,מאי
0,דכי
0,דאית
0,דבי טמייא
1,ולמזיק
1,וכי
1,למים
0,דאמרי
1,המחנה
2,לא
2,דרומי
2,ולא
1,"עכו""ם"
2,משום
2,לך
1,ורצון
0,ליה
0,מאי
1,והקמטין
1,העם
0,דרב
1,את
1,לשתי
2,לא
0,על מנת
1,יפות
0,הוי
1,בר
1,ביום
1,את
0,לכוליה
1,אוכל
0,הך
2,למשה
1,יבמה
1,זה
1,כנגד
0,דמי
0,הני
0,והא
1,אחר
0,האי
0,התם
0,ליה
1,אל
1,רשות
0,מקלקלא
0,חטפי
0,דרבה
0,חד
0,לחומרא
0,פיתחא
0,דאמר
1,ארצה
1,ושלא
0,ורב
2,לא
2,לי
0,הניחא
1,שניקב
2,נשי
2,ודאי
0,וקרנא
1,הבהרת
1,והמגריפה
0,מילי
0,להו
1,נתמעט
0,לאפרושי
0,מאנא
1,בכל
1,אל
0,ותני
0,נהורא
0,קרני
0,אמרי
2,אלא
1,הנקוב
1,והאחרון
0,מילתא
2,ותקלין
1,כוכבים
0,היכא
1,מאת
2,לה
1,כח
1,הרעמים
1,בו
0,האי
0,מיא
1,כן
0,שכיחא
1,אשר
0,סבר
0,בהו
0,איכא
1,מגדולתו
0,כוותיה
2,או
1,ומך
0,להו
0,טובא
2,לי
1,אדמה
2,על
0,תרי
1,ועתה
1,ביאתו
0,ואידך
0,קני
1,הבא
1,לגלגלתם
0,עלווה
1,נואלנו
0,הא
2,כי
0,דהדר
0,רבנן
0,מידי
1,ככריכות
2,על
1,מתיר
1,נאצו
1,עינים
1,עמד
0,דהוה
2,בה
0,חד
2,ומי
0,דבשבתא
1,צוה
1,אוכלים
1,ואחד
0,חד
0,דיכי
1,ויצאה
0,לתוריה
1,בעורה
0,ואתי
0,בעו
1,לבעליו
1,אחד
0,בענן
1,מנת
1,וארגו
1,מיתתי
0,תו
0,האי
0,אמרה
0,חד
2,לא
1,שנה
0,הכא
0,תנא
1,אם
0,להו
1,עיניך
1,חדשה
2,רבי
0,למיסרך
0,והא
2,עבר
2,בני
1,כהנת
1,והחמה
0,היכי
1,העם
2,אף
0,צריכא
2,אלא
1,שניהן
1,למשפחתם
0,תנן
1,בעיר
1,של
0,יתיב
1,קמח
1,ארץ
1,אשתך
0,מני
0,מילי
0,מהו
1,שמזקינין
1,ואוכל
1,וולדן
1,קבועין
0,ומאי
1,ומוקפות
1,כרוז
0,גלימא
2,לא
0,בר
0,במאי
0,סתמתאה
2,לא
2,אלא
2,לא
0,מיחייב
0,דנינטריה
0,תנא
0,להון
1,עינו
2,ולא
1,פעור
1,הערבים
0,הכא
1,ונתנו
1,ושש
1,דבריהם
1,אדם
0,ברישא
1,מתוכה
0,מיכוין
2,על
2,זהיר
0,דלודי
2,צואר
0,אימא
0,רב
0,להיכא
1,ברשות
0,כולהי
1,עולם
0,דמיא
1,פני
1,לצרכי
0,עילויה
0,איתמר
0,האי
1,ששהה
0,דאינהו
2,ולא
1,הענבים
1,לשני
1,נשמטת
1,ותמרו
0,והא
2,או
1,בית
1,המוצא
1,לכם
2,אקרא
0,מאי
2,ארבעה
2,לא
0,אתיא
0,ביה
0,וכולהו
1,מוציא
1,את
1,האדמה
0,אריא
0,דבריתא
0,וליעבדוה
2,לא
1,יאכלו
1,בא
1,חמת
2,ושמע
0,מקמי
0,קשיא
1,יוסף
0,איתו
1,ותבלעם
0,רבייה
2,לשום
0,הדר
0,הנדבא
0,כותיה
1,השאור
0,נמי
0,קא
1,הראשונה
0,מהימן
2,קריה
0,טעים
1,דייתיקי
0,בגלימא
2,אלא
1,דברים
2,אלא
0,ושמואל
1,מביאו
1,והולך
1,לחובה
0,דאיכא
1,יהודה
0,דא
2,לה
1,שנה
2,ועוד
2,מן
1,הכהן
1,את
1,שריטה
1,את
1,במים
0,ליה
1,בכתבים
0,מרב
0,הוה
1,היאר
0,לידיה
0,ודנחתין
2,אתו
0,קא
2,שאילו
0,קא
0,דאחדא
1,אומר
1,תחתיו
0,לן
0,מיפלגי
0,דרבא
2,מיטמא
0,הני
0,דלא
0,עסיקינן
0,מאן
1,כלאים
2,היא
2,עלה
1,טמא
2,אמר
0,דאמר
1,והמשקין
0,בליליא
0,והא
0,מיבעיא
0,פלגא
0,ליה
2,מי
1,משה
0,לטעמיה
0,בר
0,שתא
1,בן
1,להודיעו
1,העפר
0,נטר
0,ואירכס
0,נזירא
1,תפקדם
0,לקמיה
0,התם
1,וטמאות
2,ועוד
0,מאי
2,לישראל
2,ההוא
1,אשם
1,סלע
1,בהמה
2,עליה
2,היא
0,תיקו
1,חיל
0,בההוא
2,רבי
0,תרי
1,ואם
2,שנו
2,שאני
2,בני
0,כי היכי
2,לה
2,כמה
1,אם
1,הנעל
1,אומר
1,שוב
1,מאמש
1,להן
1,אתנן
0,והא
0,אתי
0,עלמא
1,פיהם
1,לבהמתך
2,לא
1,ר'
1,המקרא
1,ר'
1,קופסא
0,קא
2,כל
0,דמיהדק
0,להא
2,כל
0,זרעתה
1,פגול
2,בה
0,דאביי
2,היא
2,רבי
1,והגמלים
0,אחתוה
2,לי
1,המגרש
1,מאיר
1,לזמנן
1,ויצאו
0,ניחא
1,ופסח
2,למן
0,אגודא
0,ואי
0,אגרא
0,דאיתיה
2,על
1,ובגוים
0,נימא
0,לדאצטריך
0,לשמעתיה
1,העוברת
0,הדר
0,התם
2,לא
1,פטור
1,הטענה
0,ולישרקיה
1,ויש
1,את
0,מקפד
0,ואתני
1,הכפרת
2,בה
2,הוא
1,להחזיר
1,שבהן
0,דאוריתא
0,לן
1,תעשי
1,ושיעורו
0,הדרה
0,וקא
0,תרויהו
0,הוה
0,ליה
0,ליה
2,הוא
0,קא
1,הארץ
1,לאברהם
2,לא
0,אתקון
1,שלא
2,ולא
0,דעבידא
2,לא
2,באמה
0,חישי
0,ואי
0,מסליק
2,ולא
1,לשתיהן
0,שבקתיה
1,נשבעין
1,אני
0,דקא
1,והלכו
0,דסבר
0,שטרך
1,ספק
0,נקוט
0,אזל
2,לא
0,רבנן
2,לך
1,אלילם
0,כשותא
0,דאי
2,מן
2,כל
1,ואחרון
2,לאו
2,לו
1,את
1,רקעי
1,אומרים
0,מההיא
1,ספוגנית
0,להך
2,ולא
0,גב
0,ליה
1,וישם
0,קמיה
1,ותרדמה
0,מכליא
0,איניש איניש
1,הקושי
2,שאני
2,לא
0,טפי
1,אירוניות
2,כי
1,ולקטרת
0,מאי
2,כי
0,ליה
0,הינו
0,אי
1,שנפדו
1,בית
2,טלאי
1,ואני
0,וליתן
0,הכי
0,סתמיה
1,את
0,דרב
2,למחר
1,היקב
2,נהנה
0,וסיפרא
0,ידא
0,עביד
1,למדבר
0,הויא
1,הבכורים
0,וחשכא
1,ושאר
1,מנת
1,חיות
1,ר'
0,איתנח
1,אשר
1,רכב
0,התם
1,למיתוח
0,במתיבתא
1,מותר
0,דאי
0,להו
1,ושגגתו
0,אהדרה
1,ומחצה
1,הראשונות
1,נכסים
1,בתו
1,ובגופו
1,לסבל
0,היכי
2,בת
2,ולא
1,להרגך
0,תנן
1,והאהילו
0,מאי
1,זית
0,דחזיוה
0,נינהו
1,משחיזין
1,ויאמר
2,עבד
1,נביאים
0,זרדתא
0,דתניא
1,את
0,קשיא
0,ונחית
0,ליה
0,ליעביד
0,מהו
1,חבור
0,מיחזי
2,אין
0,במערבא
2,וכל
0,דהאי
0,אי
0,ואי
1,אלה
0,מנא
1,היו
2,היא
1,הלפת
1,זכין
0,דבי קיסר
0,סגי
2,לישראל
1,תפלת
2,בורא
2,שני
1,עמו
2,ולא
0,מאי
1,מים
2,ומשלם
2,הוא
0,ליה
1,שופר
1,טמא
2,לו
1,אתרוג
0,דמסיק
0,מדרס
0,רישבא
0,מיניהו
0,אמרה
0,הואי
1,את
1,נתתי
1,במקניכם
1,דרכיו
2,וחמש
0,ביה
0,בי דיני
2,אמר
2,מאה
0,איקרי
0,איקלע
0,כלישנא
0,קני
2,רבי
0,למרי
1,מדבש
0,כדלא
0,רבנן
1,בית
2,ושתי
1,יד
0,סליק
1,ואת
0,כתרי
1,מיטמאין
0,אחזרי
1,המודעי
0,דהיתירא
0,כיון
2,סתם
0,דעלמא
1,ויצק
0,מזקי
2,עד
1,ונתן
0,ואי
0,מהכא
0,מינה
0,דמי
2,לה
2,למה
2,עד
1,הבת
0,שמעי
2,לה
0,אצטריך
2,לא
0,עילוי
1,השושנים
0,איכא
1,מלאכתך
1,עורות
2,שמה
0,ליה
2,לאו
0,איכא
1,משקין
0,לכריא
1,דולה
0,דלמא
1,אשר
2,עליה
2,כל
2,לא
0,מכלל
1,בית
1,תן
0,דחייש
2,לך
0,זוזי
2,על
1,החיצונה
0,קמיפלגי
0,רבנן
1,הביא
0,קא
0,גיברתא
0,ההיא
1,שיש
1,שוליה
2,שמע
2,לא
1,ומורה
1,ר'
1,נטלה
1,ומנחת
0,רב
0,ותלת
1,ושכחו
1,היו
1,נהרג
1,כאשר
0,והאי
0,רבנן
1,לעוף
1,שנים
1,ועצום
1,שבריהן
0,דינא
0,גמיריתו
0,ואהני
2,טרף
0,לדמא
2,לא
0,הב
1,בדי
2,כל
1,ברשות
0,דנגרשה
0,לאיתויי
2,אמר
1,ונדבתיכם
2,ולא
1,ממירים
0,פירא
1,לארץ
2,משום
0,תני
0,מטלטלי
1,נאכל
0,אימור
1,ורחם
1,טוב
0,הנך
0,רב
1,אם
1,נכרית
0,דאמרי
1,יפלו
0,מחיק
1,אומר
0,מחבריה
2,לא
0,אבר מבואה
1,והחיצונות
0,משתעבדן
0,מיירי
0,בר
1,בו
1,מהן
0,זיקא
1,במערבו
1,שדה
0,ליה
0,הא
0,להכי
0,כיון
0,תשעין
1,מידן
2,והוא
1,רגלו
2,אין
2,מפקיד
1,והורדתם
0,דלא
1,שקרם
1,של
0,דתנא
0,אידי
0,נרשאה
1,שכלתי
0,אי
0,ליה
0,ודאמי
1,מכחול
0,הוו
1,נלכה
0,לקולא
1,כמנין
1,יוסי
2,כי
2,אין
0,חפיר
0,ולמאי
1,מטמא
0,רווחא
2,שני
1,למחיה
1,של
2,או
0,דחזיוה
0,דשרי
0,כוליה
0,דזבין
1,ויקרא
1,אחרי
1,גשמים
2,אלא
0,ביני ביני
1,בן
0,חמרא
0,שלחתיה
0,אמרת
1,של
1,שירות
0,בקיוהא
2,ולא
0,דמרחשי
2,עד
0,לית
1,משקין
0,אפלו
1,ידועה
0,בעי
1,אומרים
1,והקימתי
1,הלחם
1,נכרתה
0,בשריה
1,נוטל
0,והא
1,נביא
0,דכולי עלמא
0,ליה
0,בתר
0,זביני
0,ידעינן
1,האחד
1,זאת
1,מצוך
2,עבדו
0,נהמא
2,ליעקב
0,בר
2,ולהיכן
1,ר'
0,אנא
0,למעוטי
1,ומפספס
1,מת
1,נשים
0,טעמא
0,דאתאי
0,תא
0,אליבא
1,יהוה
0,בתר
2,לא
0,שקיל
1,של
0,והתניא
0,היכי
0,קארי
1,שלשים
1,של
0,בריה
1,תשלחנו
1,ועשה
1,לארץ
1,גולה
1,אינו
1,בהמה
0,עריבנן
0,לישתלים
1,תרומתו
0,וחבריה
0,דרב
0,דרב
1,הכהן
0,לשיוליה
1,בשחין
0,ביה
0,שמעת
1,נתתיך
0,כפלוגתא
2,שאר
2,משבעה
1,ואהליאב
1,בשעה
0,נפשיה
0,מנא
0,מינה
1,ליהוה
0,ליה
2,שמע
0,כגון
0,אוריתא
1,משלשים
0,דשביח
0,נתרי
0,שהדי
1,מים
0,תרי
1,הכהן
1,האסורים
1,בשיריה
1,קמוניא
0,ואימא
2,לאו
1,מאות
0,אמרינן
0,דינקיט
1,עקב
1,דיהויין
1,אומר
1,את
1,הרי
1,אשר
0,אתי
1,ביריעה
2,ולא
1,והרמוצה
1,הטייתך
0,אינדרטא
2,שמע
2,בידי
1,מסך
1,לאחר
0,ליה
1,זרד
0,דקא
2,לא
0,דקני
1,ורביעית
1,הזהב
0,אמרת
1,עמוק
0,מיפלג
0,אוכלא
1,אלהינו
1,חמשים
1,עצמם
1,לפניו
0,ושבק
1,ואת
0,איתמר
2,לא
1,נינוה
0,דבעי
1,בכל
0,אכרוזי
1,חכמים
0,אדאני
0,ואי
1,הזב
1,אחרת
1,אשתו
1,בפאה
0,תנא
2,על
1,עצמו
2,לבני
0,מכלל
1,המין
0,להאי
0,רחמי
0,קא
1,במים
2,בין
1,הרי
0,קרא
1,צבה
0,ליה
1,פוטרין
1,חמשים
2,לאו
0,בעלמא
1,לאמר
0,לן
0,הא
2,מי
1,ויקוו
0,כתבינן
0,קאני
1,תמיד
1,שמלת
1,לשתוקי
1,הגת
1,דברי
0,אקדשיה
1,והקטן
1,ליבמתו
1,בן
0,דתימא
0,את
1,רוצח
1,שיצא
1,שמעון
1,שגלחוהו
1,אשר
0,עביד
1,ראתך
1,המה
0,דבעי
2,על
1,בכל
1,לתוכן
2,קדשי
2,ולא
1,אינה
1,אומר
0,ומחמיץ
0,ליה
2,ההוא
1,כלי
1,שעוה
0,גב
1,מעשר
1,להדיוט
1,שאין
1,מזבח
0,דינא
0,אזקנון
1,שמאי
0,דנקיט
2,דמה
0,דמשחא
0,מודו
0,בעיבא
0,ניחא
1,ובשבע
0,מאן
1,אבינו
2,מקבל
2,ועוד
2,אמר
1,חנון
1,מותרין
0,אשכחיה
0,משמשא
0,אית
1,הניתזין
2,או
1,קרבנם
0,תמני
1,ארבעים
1,ברוך
0,מרגניתא
0,זביני
1,ומתושאל
1,בהנאתו
0,דרדקי
1,הפרוה
2,לא
0,דאיקרי
0,מכוין
2,לא
1,ואיני
0,לימא
0,הוה
2,אלא
0,קתני
0,שטרא
0,טייעא
1,ממכרת
1,שנאמר
2,על
1,זך
1,נותנים
1,בהלה
0,דקא
0,בעידן
1,שלה
2,הוא
2,גבי
1,את
1,מאחורי
0,דחמרא
1,אנשי
1,שוגג
0,ביה
0,דתנן
2,אלא
0,מהו
1,לחת
0,דומיא
0,דהיתרא
1,והשתחוה
1,הזה
0,דקדים
2,אלא
1,העולם
1,היה
1,שם
1,נהוראי
1,עמדי
2,והוי
0,עבדתיכו
0,משכוניה
0,ליה
0,דיהיב
0,קא
0,ורב
0,ליה
2,גמר
1,הפרס
1,מגבעת
0,דכולי עלמא
1,יד
0,וצריכי
1,שהן
0,ליה
2,קדם
2,לך
2,לא
0,ומלחא
0,והלכתא
2,הואיל
1,ושנה
0,גלוי מלתא
2,והוא
0,ואיפוך
2,פרחה
1,עונות
0,מיבעיא
1,אימתי
1,ושכבת
2,לך
0,קמיה
1,ולוז
0,מחזקא
0,צריכא
0,דמיזדקיק
2,לא
0,קתני
0,במאי
0,הוה
0,ליה
1,בדמות
1,יטול
2,לה
1,ואם
1,תמלח
2,כמה
1,משה
1,וישלח
0,לשמואל
0,מינה
0,דעלמא
1,ונשתחוה
1,במקפה
0,מצית
0,רבנן
0,דבעי
1,יהוה
1,שמאי
0,מאיתמל
0,אנן
0,רב
2,וכל
2,והיינו
0,דאיכא
0,דהא
1,שמשון
1,פירות
0,הני
1,אביה
1,ונשתחררה
1,ועתה
0,מזוני
0,לאישתא
